,头像,WB_from,WB_text,forward,comment,like,缩略图,weibo_url
241,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 20:44 来自 微博云剪,【#华春莹送美国政客一句忠告#：#人民的生命高于政治私利#】外交部发言人华春莹：美国作为世界上医疗技术、物资都最发达的国家、最先进的国家，如果能和中国政府一样本着以人为本、珍视每个生命的态度，我想他应该可以做得更好。还是那句话，人民的生命，是高于政治私利的。（总台央视记者赵晶）  ​​​​...展开全文,2997.0,1479.0,18942.0,,https://weibo.com/2656274875/J0Ri01Jhh?from=page_1002062656274875_profile&wvr=6&mod=weibotime
242,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 20:15 来自 微博云剪,【#美国感染新冠市长还原大量检测细节#】近日，#美国一市长称自己去年11月染新冠病毒#。在接受采访时，他详细讲述了自己的相关经历。他表示，去年自己病得很重，他认为不是流感。近期做常规体检时，他心血来潮做了新冠病毒抗体检测，结果医生吃惊地说“你的抗体检测呈阳性”。他并不惊讶，因为他相信去 ​​​​...展开全文,3654.0,2463.0,52607.0,,https://weibo.com/2656274875/J0R6bpbhd?from=page_1002062656274875_profile&wvr=6&mod=weibotime
243,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 20:00 来自 微博原生直播,【直播！一起#在珠峰大本营看超级月亮#】今晚，2020年最后一场#超级月亮#将现身天宇。@央视新闻 带你来到海拔5200米的珠峰大本营看“超级月亮”，同时尽享海南三沙、吉林长春、广东广州、云南昆明、宁夏银川、广西南宁、悉尼、迪拜的月光！月圆人圆，美景别错过！看直播↓ 央视新闻的微博视频 . ​​​​,2294.0,23835.0,39387.0,,https://weibo.com/2656274875/J0R017BL6?from=page_1002062656274875_profile&wvr=6&mod=weibotime
244,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 19:49 来自 微博 weibo.com            	                                            已编辑,#没有比人更高的山#【#珠峰测量登山队抵达海拔6500米营地#】今天17时30分，2020珠峰测量登山队全体队员抵达海拔6500米的前进营地，状态良好！队长次落介绍，前进营地飘雪，能见度较低，风较小。按计划，队员们将休整一天，等待修路和运输的进展情况，再确定下一步计划。网友：攀登者们一切顺利！ ​​​​...展开全文,267.0,308.0,2185.0,"https://wx2.sinaimg.cn/thumb150/9e5389bbly1gek4uk6r0gj20u01hckjl.jpg,https://wx1.sinaimg.cn/thumb150/9e5389bbly1gek4a773q6j23k00u0e82.jpg,https://wx1.sinaimg.cn/thumb150/9e5389bbly1gek4a70b5dj20u012p1bp.jpg,https://wx4.sinaimg.cn/thumb150/9e5389bbly1gek4a6zjnaj20u012j4az.jpg",https://weibo.com/2656274875/J0QVRlGKx?from=page_1002062656274875_profile&wvr=6&mod=weibotime
245,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 19:29 来自 微博云剪,#新闻联播#【国际锐评：#美政客这波表演是自残式攻击#】锐评指出，华盛顿的政客们置危急疫情于不顾，把每一次在公众面前的亮相当作谋取政治私利的秀场，以形形色色的自残式造谣、“甩锅”表演，向世界展示了一场又一场充满欺诈与无赖的粗俗“脱口秀”。这其中，最具反智主义的当属所谓“病毒源自武汉实 ​​​​...展开全文,396.0,341.0,2082.0,,https://weibo.com/2656274875/J0QNt5dRv?from=page_1002062656274875_profile&wvr=6&mod=weibotime
246,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 19:22 来自 微博 weibo.com,#岩松帮你问#【#白岩松对话中国足协主席陈戌源# 你关心哪些问题？】今晚《新闻1+1》，白岩松将连线中国足协主席陈戌源，对足球行业的复工复产、国足面临的现状、近期国内足球俱乐部相继退出联赛等问题进行解读。你希望得到哪些问题的答案？快来留言↓ ​​​​,163.0,602.0,2281.0,https://wx3.sinaimg.cn/orj360/9e5389bbly1gek3vsihtsj20sg0ezjuf.jpg,https://weibo.com/2656274875/J0QKWp9xm?from=page_1002062656274875_profile&wvr=6&mod=weibotime
247,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 19:00 来自 微博原生直播,#在微博看联播#【直播！#新闻联播#】 央视新闻的微博直播 . ​​​​,91.0,313.0,2583.0,,https://weibo.com/2656274875/J0QBH9Uwr?from=page_1002062656274875_profile&wvr=6&mod=weibotime
248,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 18:30 来自 微博云剪,【#海拔5200米的夜空星轨# 好美啊！】昨天，#2020珠峰高程测量登山队出发#。在海拔5200米的珠峰大本营，总台央视记者和国测一大队队员用相机记录下了雪域高原上绝美的日照金山和夜空星轨。转发分享！一起欣赏！网友：词穷的我只能先啊啊啊啊啊啊啊啊啊为敬了！ 央视新闻的微博视频 ​​​​,2278.0,896.0,7510.0,,https://weibo.com/2656274875/J0QpyzPLK?from=page_1002062656274875_profile&wvr=6&mod=weibotime
249,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 17:58 来自 微博云剪            	                                            已编辑,#华春莹灵魂拷问美政客#【华春莹：#逝去的生命不足以唤醒美政客的良心吗#？】外交部发言人华春莹：共和党参议院、全国委员会向竞选机构发送的长达57页的备忘录说，只要提到疫情，就“甩锅给中国”。这难道还不足够说明问题吗？美国到底还有多少真相被隐瞒？到底是谁把美国人民的生命置于了危险之中？难 ​​​​...展开全文,1196.0,1046.0,13075.0,,https://weibo.com/2656274875/J0QcFxjTj?from=page_1002062656274875_profile&wvr=6&mod=weibotime
250,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo,https://tvax4.sinaimg.cn/crop.0.0.512.512.180/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=wIMtua+BHh",5月7日 17:27 来自 微博 weibo.com            	                                            已编辑,#华春莹问媒体移花接木的谎言能起诉吗#【外交部：#英媒所谓病毒来自武汉实验室视频是移花接木#】就英国《每日电讯报》和《每日邮报》报道的所谓病毒来自武汉实验室视频，外交部发言人华春莹表示，有关视频来自于一个科普纪录片《旷野青春》的第四集，视频涉及到的人员也不是病毒研究所的。华春莹说：像 ​​​​...展开全文,1841.0,2191.0,33935.0,,https://weibo.com/2656274875/J0Q0boxiE?from=page_1002062656274875_profile&wvr=6&mod=weibotime
251,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157979&ssig=GDExdnJxfo",5月7日 17:13 来自 微博云剪,【#为什么珠峰有两个身高#？】1975年我国测定的珠峰高度为8848.13米，2005年测定高度为8844.43米。对于珠峰的这两个“身高”，测绘人员解释，2005年有了雪深雷达，可以把雪面精确测出来了。对于山峰而言，岩石的最高点是它真实的身高。此外，#地震也会使珠峰长高或变矮#。戳视频↓涨知识！  ​​​​...展开全文,915.0,963.0,17810.0,,https://weibo.com/2656274875/J0PUxw2ia?from=page_1002062656274875_profile&wvr=6&mod=weibotime
253,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 15:57 来自 微博云剪,【#英国男子后悔离开武汉回英国#】曾在武汉生活居住的英国人马特，今年1月底因疫情暴发，和家人乘包机回到英国。他原本认为，英国作为岛国有很大优势，可以像武汉一样切断边界往来。事实却并非如此，英国政府3月24日才开始这么做。近日，在接受英国媒体采访时，马特说：“我们做了错误的决定，当初就不 ​​​​...展开全文,1265.0,4171.0,129487.0,,https://weibo.com/2656274875/J0PpDuHES?from=page_1002062656274875_profile&wvr=6&mod=weibotime
254,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 15:57 来自 微博云剪,【#英国男子后悔离开武汉回英国#】曾在武汉生活居住的英国人马特，今年1月底因疫情暴发，和家人乘包机回到英国。他原本认为，英国作为岛国有很大优势，可以像武汉一样切断边界往来。事实却并非如此，英国政府3月24日才开始这么做。近日，在接受英国媒体采访时，马特说：“我们做了错误的决定，当初就不 ​​​​...展开全文,1265.0,4171.0,129487.0,,https://weibo.com/2656274875/J0PpDuHES?from=page_1002062656274875_profile&wvr=6&mod=weibotime
255,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 15:22 来自 微博 weibo.com            	                                            已编辑,#武汉初三开学时间#【转发周知！#武汉7月20日至21日中考#】据@武汉发布 ：武汉市2020年中考时间及春季学期初三年级开学时间确定：①武汉市2020年中考时间为7月20日至21日。②武汉初三年级学生5月20日统一开学。其他学段和年级开学时间，根据疫情防控情况综合研判后另行公布。 ​​​​,271.0,992.0,4580.0,"https://wx4.sinaimg.cn/thumb150/9e5389bbly1gejx2emhr9j20m80m8wi1.jpg,https://wx4.sinaimg.cn/thumb150/9e5389bbly1gejx27beq4j20m80m8dkr.jpg",https://weibo.com/2656274875/J0PbeeVWd?from=page_1002062656274875_profile&wvr=6&mod=weibotime
256,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 15:09 来自 微博云剪            	                                            已编辑,【国家卫健委：#全国连续4天无新增本土确诊病例#】国家卫健委新闻发言人米锋：5月6日，全国新增本土无症状感染者降至10例以下，连续4天无新增本土确诊病例，连续10天无新增本土疑似病例，连续22天无新增死亡病例。今起，#全国无中高风险区域#，但是新冠肺炎疫情还有很大不确定性，要继续做好患者救治和 ​​​​...展开全文,265.0,301.0,1503.0,,https://weibo.com/2656274875/J0P5YC7CQ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
257,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 15:01 来自 微博原生直播,【直播！#国务院联防联控机制举行新闻发布会#】今天下午，国务院联防联控机制召开新闻发布会，请北京大学第一医院援鄂医疗队相关负责人和专家回答媒体提问。关注！（总台央视记者李雯婷） 央视新闻的微博视频 . ​​​​,89.0,122.0,1155.0,,https://weibo.com/2656274875/J0P2BERdG?from=page_1002062656274875_profile&wvr=6&mod=weibotime
258,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 14:05 来自 微博 weibo.com            	                                            已编辑,【#外卖小哥弃单送医生去医院救人#】4日傍晚，正休假的江苏苏州市木渎人民医院医生范月娟被紧急召回，救治一大出血患者。由于晚高峰打不到车，她只好向外卖小哥求助。外卖小哥郑一凡停下手头的订单，带她奔向医院，为救治赢得了时间。他说，虽误了订单，但没什么比生命重要！网友：一凡不平凡！点赞！ ​​​​...展开全文,736.0,915.0,11614.0,,https://weibo.com/2656274875/J0OGgqBxK?from=page_1002062656274875_profile&wvr=6&mod=weibotime
259,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 13:46 来自 微博云剪,【转存视频，看#中塞两国战疫中的铁杆情谊#！】“我寄出了一封特殊的信…在困境中，唯一能提供帮助的，就是中国。”面对塞尔维亚总统的求助，中国专家组不远万里奔赴一线，两度推迟归国时间，与塞方共同战“疫”！塞方则多次感谢中国，还为专家组专门聘请了中餐厨师…看↓网友：#铁板朋友就是香#！ ​​​​...展开全文,966.0,665.0,8618.0,,https://weibo.com/2656274875/J0Oyvkr9B?from=page_1002062656274875_profile&wvr=6&mod=weibotime
260,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 13:33 来自 微博原生直播,【直播！#贵州高校毕业生陆续返校#】近日，全国#多省份高校陆续开学#。外地大学生在返校途中应该如何做好防疫？返校后的住宿生活该注意些啥？高校毕业生返校后如何迅速调整状态，应对就业问题？@央视新闻 走进贵州师范学院，带你了解！（总台央视记者尹平） 央视新闻的微博视频 . ​​​​,275.0,1096.0,6030.0,,https://weibo.com/2656274875/J0OtdokdM?from=page_1002062656274875_profile&wvr=6&mod=weibotime
261,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 13:06 来自 微博 weibo.com,【孩子加油！#7岁女孩案板下学习一个月#】近日，7岁女孩柯恩雅在案板下学习的照片感动众多网友。她是湖北五峰渔洋关镇一年级的学生，4月3日父母所在的集贸市场复工后，她就一直在店铺的案板下上网课。空间狭小，柯恩雅时常会碰到头，但她已坚持一个多月。网友：孩子眼中有光心中有梦，继续加油！ ​​​​...展开全文,4767.0,3815.0,105280.0,,https://weibo.com/2656274875/J0Oi1vmnT?from=page_1002062656274875_profile&wvr=6&mod=weibotime
262,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 12:38 来自 微博 weibo.com,【小调查：#五一假期美食回味#，哪款是你的最爱？】五一假期，不少人开始外出享受堂食，夜宵也卖也很火爆，野餐成了新风尚……网友说，“吃吃吃是我五一假期最大的消费了”！刚刚过去的假期，哪样美食让你回味无穷？ 央视新闻的微博投票 ​​​​,460.0,742.0,24789.0,,https://weibo.com/2656274875/J0O6WcPto?from=page_1002062656274875_profile&wvr=6&mod=weibotime
263,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 12:08 来自 微博 weibo.com,【#陕西男子活埋瘫痪母亲被刑拘#】据靖边检察通报，5月5日上午，陕西靖边县公安局接到张某报警称：5月2日晚上其丈夫马某将婆婆王某(马某母亲)用手推车拉出去以后，至今未归。接警后，靖边县公安局迅速展开调查，将嫌疑人马某传唤到案突击审讯。据马某交代，其将瘫痪在床的母亲王某埋至靖边县城南万亩林 ​​​​...展开全文,894.0,1229.0,6727.0,https://wx3.sinaimg.cn/orj360/9e5389bbly1gejrbuc0g9j20u01fxagk.jpg,https://weibo.com/2656274875/J0NUH7iwA?from=page_1002062656274875_profile&wvr=6&mod=weibotime
264,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 11:59 来自 微博 weibo.com,【#巴西总统府发言人新冠病毒检测呈阳性#】当地时间5月6日，巴西联邦政府发布消息，总统府发言人奥塔维奥·雷戈·巴罗斯确认新冠病毒检测呈阳性。据悉，目前他没有出现症状，正在家中隔离。（总台央视记者徐丹娜） ​​​​,148.0,251.0,2047.0,https://wx4.sinaimg.cn/orj360/9e5389bbly1gejr2tn6uwj20o10g0ws7.jpg,https://weibo.com/2656274875/J0NR7fuff?from=page_1002062656274875_profile&wvr=6&mod=weibotime
265,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 11:36 来自 微博云剪,【五一假期，你为吃贡献了多少？】①外出堂食：五一假期，深圳、上海、西安、北京、成都成为到店餐饮订单量最多的城市；②夜间外卖：广州、沈阳、北京和武汉用户首选烧烤；上海、长沙和西安首选小龙虾；③野餐外卖：#上海人最喜欢在公园叫咖啡#、昆明人喜欢叫烧烤、#哈尔滨人喜欢外卖麻辣烫#。  ​​​​...展开全文,284.0,593.0,1953.0,,https://weibo.com/2656274875/J0NHpliZP?from=page_1002062656274875_profile&wvr=6&mod=weibotime
266,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597157981&ssig=YwoE5K4jOp",5月7日 11:15 来自 微博 weibo.com,【#美俄两军车队对峙相距不足50米#】2日，由10辆装甲车组成的美军车队在穿越叙利亚卡米什利地区中心地带时，遭遇俄军车队拦截。现场画面显示，两军相距不到50米，对峙过程中，五六名#叙利亚儿童朝美军装甲车投掷石块#。最终，俄军车队在美军注视下，率先通过公路。央视军事的微博视频  @央视军事 ​​​​,616.0,1366.0,15514.0,,https://weibo.com/2656274875/J0Nz9tp5u?from=page_1002062656274875_profile&wvr=6&mod=weibotime
268,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 11:00 来自 微博云剪,【#反对将疫情政治化和污名化#】6日，中国常驻联合国日内瓦办事处和瑞士其他国际组织代表陈旭在线上记者会表示：①中方定期向世卫组织和有关国家通报信息，并向世卫捐款5000万美元用于帮助发展中国家提高应对能力②中方建立了向所有国家开放的新冠肺炎疫情防控网上知识中心③#台湾以疫谋独不会得逞#。 ​​​​...展开全文,174.0,122.0,1019.0,,https://weibo.com/2656274875/J0Nt26Y4l?from=page_1002062656274875_profile&wvr=6&mod=weibotime
269,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 10:30 来自 微博 weibo.com            	                                            已编辑,#山东高校开学时间#【转起周知！#山东高校毕业年级5月16日起开学#】记者从山东省教育厅获悉，①开学条件核验合格的高等学校（含驻鲁部属高校），其高校研究生和毕业年级学生自5月16日起开学返校；②其他年级学生开学返校时间，由驻地市会同高校根据疫情防控形势研判确定。#你收到开学通知了吗#？（总台 ​​​​...展开全文,2152.0,8210.0,65455.0,https://wx1.sinaimg.cn/orj360/9e5389bbly1gejoli7zzjj20m80m8q8t.jpg,https://weibo.com/2656274875/J0NgTejPw?from=page_1002062656274875_profile&wvr=6&mod=weibotime
270,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 10:10 来自 微博云剪,【#两部门严限各地盲目建摩天楼#】日前，住建部和国家发改委联合下发通知，①要求各地一般不得新建500米以上建筑；②各地新建100米以上建筑应充分论证、集中布局，严格执行超限高层建筑工程抗震设防审批制度；③严格管控新建建筑，#不拆除历史建筑传统民居#不砍老树、不破坏地形地貌。  ​​​​...展开全文,561.0,919.0,5723.0,,https://weibo.com/2656274875/J0N8Q7pM9?from=page_1002062656274875_profile&wvr=6&mod=weibotime
271,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 10:06 来自 微博原生直播,【直播！#专家解读虎门大桥相关问题#】5日，#虎门大桥发生异常抖动#。广东省交通集团通报称，虎门大桥振动主要因水马改变气动外形产生涡振。虎门大桥何时能完成全面检测？检测中遇到哪些问题？@央视新闻 连线同济大学桥梁与结构抗风研究室主任朱乐东↓关注！（总台央视记者魏星） 央视新闻的微博视频 ​​​​...展开全文,529.0,675.0,4472.0,,https://weibo.com/2656274875/J0N6XFB32?from=page_1002062656274875_profile&wvr=6&mod=weibotime
272,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 09:53 来自 微博 weibo.com,【转起周知！#天津初高中非毕业班18日开学#】①5月18日，天津全市高一、高二、初一、初二及小学四、五、六年级同步复课开学。②5月15日以后，天津各高等院校（含高职院校）、中等职业学校（含技工学校）非毕业年级由学校根据自身实际情况，自主确定学生返校时间。③小学一、二、三年级和幼儿园、特殊教 ​​​​...展开全文,1453.0,4542.0,32042.0,https://wx2.sinaimg.cn/orj360/9e5389bbly1gejnfmzj7fj20m80m8aen.jpg,https://weibo.com/2656274875/J0N1WyJoD?from=page_1002062656274875_profile&wvr=6&mod=weibotime
273,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 09:43 来自 微博云剪,【#我国首次完成太空3D打印# 加油！中国航天！】首飞成功的长征五号B运载火箭搭载的我国新一代载人飞船试验船，目前已完成五次变轨。科研人员在新一代载人飞船试验船上搭载了一台“3D打印机”，这是我国首次太空3D打印实验。这台打印机，在飞船上打印了什么？看视频↓↓ 央视新闻的微博视频 ​​​​,761.0,573.0,3790.0,,https://weibo.com/2656274875/J0MXMAuNc?from=page_1002062656274875_profile&wvr=6&mod=weibotime
274,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 09:36 来自 微博云剪            	                                            已编辑,【美国会众议院：#白宫阻拦专家听证是害怕监管#】昨天，美国会众议院就联邦政府疫情应对工作举行听证。听证会主席德劳罗谴责白宫“阻拦流行病学家福奇参加众议院听证，却让他参加参议院听证”。德劳罗说：“毫无疑问，这就是白宫害怕监管。”另外，#美疾控中心前主任预计本月底美死亡病例或超10万#。 ​​​​...展开全文,225.0,260.0,1433.0,,https://weibo.com/2656274875/J0MUU3O5o?from=page_1002062656274875_profile&wvr=6&mod=weibotime
275,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 09:15 来自 微博云剪,【#扛货扛出一套房的重庆棒棒复工#】一手扶货，一手拉着儿子…2010年，一张父子照火遍网络。靠着“棒棒”的工作，照片中的父亲冉光辉已在重庆买房。今年，重庆的批发商场刚复工，他就再次上岗。因扛货，他的手指关节严重变形。但冉师傅说，“生意走上正轨心里才踏实”，想多挣点钱，给儿子买个平板 ​​​​...展开全文,2339.0,2830.0,45421.0,,https://weibo.com/2656274875/J0MMqa86Q?from=page_1002062656274875_profile&wvr=6&mod=weibotime
276,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 08:32 来自 微博原生直播,【直播！#河北初三学生复课#】今天，河北石家庄市有11万余名初三学生返校。重新复课后，初三学生的课业有哪些变化？学校为防疫做了哪些准备？@央视新闻 记者实地探访石家庄市第四十四中学。看直播↓（总台央视记者王帅南） 央视新闻的微博视频 . ​​​​,334.0,1376.0,7844.0,,https://weibo.com/2656274875/J0Mv5lDGu?from=page_1002062656274875_profile&wvr=6&mod=weibotime
277,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 08:13 来自 微博 weibo.com,【#31省区市现有确诊病例降至300例以下#】截至5月6日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例295例（其中重症病例23例）。转起，加油！ ​​​​,521.0,495.0,2493.0,https://wx3.sinaimg.cn/orj360/9e5389bbly1gejkj1e821j20u01hc7wh.jpg,https://weibo.com/2656274875/J0Mnbw2ge?from=page_1002062656274875_profile&wvr=6&mod=weibotime
278,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 08:02 来自 微博 weibo.com            	                                            已编辑,#昨日新增2例境外输入#【#31省区市新增2例新冠肺炎#】5月6日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例2例，均为境外输入病例（上海1例，广东1例）；无新增死亡病例；新增疑似病例2例，均为境外输入病例（在上海）。  当日新增治愈出院病例46例，解除医学观察的密切接触者 ​​​​...展开全文,542.0,345.0,1074.0,"https://wx3.sinaimg.cn/thumb150/9e5389bbly1gejkd9n6sqj20u01hcb29.jpg,https://wx4.sinaimg.cn/thumb150/9e5389bbly1gejkdbxtorj20u01hcb29.jpg",https://weibo.com/2656274875/J0MixDdMY?from=page_1002062656274875_profile&wvr=6&mod=weibotime
279,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 07:46 来自 微博云剪,【周知！今起，#全国无中高风险区域#】自5月7日0时起，牡丹江市林口县风险等级由中风险调整至低风险。意味着从今天起，全国的中高风险区域全部“清零”。调整风险等级后，相关地区将在安全可控的前提下，全力推进复工复产复商复市。 央视新闻的微博视频 ​​​​,830.0,776.0,3556.0,,https://weibo.com/2656274875/J0MccnbDg?from=page_1002062656274875_profile&wvr=6&mod=weibotime
280,"https://tvax4.sinaimg.cn/crop.0.0.512.512.1024/9e5389bbly8gdi6srn9zmj20e80e8mxj.jpg?KID=imgbed,tva&Expires=1597158026&ssig=e4Uumk0v%2BJ",5月7日 07:12 来自 微博 weibo.com,【美疾控中心：#美国至少4893名囚犯感染新冠肺炎#】当地时间6日，美国疾病控制和预防中心表示，全美至少有4893名被拘留或监禁的囚犯感染新冠肺炎，88人死亡；至少2778名工作人员确诊，15人死亡。疾控中心发现，全美有420个惩教或拘留所已报告感染病例。（总台记者徐德智） ​​​​,542.0,397.0,2372.0,https://wx4.sinaimg.cn/orj360/9e5389bbly1gejirkc28gj20m80m8ac0.jpg,https://weibo.com/2656274875/J0LYozbeJ?from=page_1002062656274875_profile&wvr=6&mod=weibotime
